"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	Population
	"81 years"	"81"	"2014"	"2014"	"Massachusetts"	"25"	27257
	"81 years"	"81"	"2014"	"2014"	"Michigan"	"26"	39456
	"81 years"	"81"	"2014"	"2014"	"Minnesota"	"27"	21007
	"81 years"	"81"	"2014"	"2014"	"Mississippi"	"28"	11151
	"81 years"	"81"	"2014"	"2014"	"Missouri"	"29"	25507
	"81 years"	"81"	"2014"	"2014"	"Montana"	"30"	4218
	"81 years"	"81"	"2014"	"2014"	"Nebraska"	"31"	7635
	"81 years"	"81"	"2014"	"2014"	"Nevada"	"32"	9491
	"81 years"	"81"	"2014"	"2014"	"New Hampshire"	"33"	5456
	"81 years"	"81"	"2014"	"2014"	"New Jersey"	"34"	35443
	"81 years"	"81"	"2014"	"2014"	"New Mexico"	"35"	8072
	"81 years"	"81"	"2014"	"2014"	"New York"	"36"	77979
	"81 years"	"81"	"2014"	"2014"	"North Carolina"	"37"	37479
	"81 years"	"81"	"2014"	"2014"	"North Dakota"	"38"	3094
	"81 years"	"81"	"2014"	"2014"	"Ohio"	"39"	48005
	"81 years"	"81"	"2014"	"2014"	"Oklahoma"	"40"	15272
	"81 years"	"81"	"2014"	"2014"	"Oregon"	"41"	15295
	"81 years"	"81"	"2014"	"2014"	"Pennsylvania"	"42"	58921
	"81 years"	"81"	"2014"	"2014"	"Rhode Island"	"44"	4553
	"81 years"	"81"	"2014"	"2014"	"South Carolina"	"45"	18680
	"81 years"	"81"	"2014"	"2014"	"South Dakota"	"46"	3684
	"81 years"	"81"	"2014"	"2014"	"Tennessee"	"47"	25082
	"81 years"	"81"	"2014"	"2014"	"Texas"	"48"	79606
	"81 years"	"81"	"2014"	"2014"	"Utah"	"49"	7802
	"81 years"	"81"	"2014"	"2014"	"Vermont"	"50"	2711
	"81 years"	"81"	"2014"	"2014"	"Virginia"	"51"	29062
	"81 years"	"81"	"2014"	"2014"	"Washington"	"53"	23895
	"81 years"	"81"	"2014"	"2014"	"West Virginia"	"54"	8438
	"81 years"	"81"	"2014"	"2014"	"Wisconsin"	"55"	23494
	"81 years"	"81"	"2014"	"2014"	"Wyoming"	"56"	1975
	"81 years"	"81"	"2015"	"2015"	"Alabama"	"01"	19698
	"81 years"	"81"	"2015"	"2015"	"Alaska"	"02"	1415
	"81 years"	"81"	"2015"	"2015"	"Arizona"	"04"	27927
	"81 years"	"81"	"2015"	"2015"	"Arkansas"	"05"	12295
	"81 years"	"81"	"2015"	"2015"	"California"	"06"	130762
	"81 years"	"81"	"2015"	"2015"	"Colorado"	"08"	16508
	"81 years"	"81"	"2015"	"2015"	"Connecticut"	"09"	14404
	"81 years"	"81"	"2015"	"2015"	"Delaware"	"10"	3941
	"81 years"	"81"	"2015"	"2015"	"District of Columbia"	"11"	1839
	"81 years"	"81"	"2015"	"2015"	"Florida"	"12"	104430
	"81 years"	"81"	"2015"	"2015"	"Georgia"	"13"	30406
	"81 years"	"81"	"2015"	"2015"	"Hawaii"	"15"	5688
	"81 years"	"81"	"2015"	"2015"	"Idaho"	"16"	5824
	"81 years"	"81"	"2015"	"2015"	"Illinois"	"17"	46071
	"81 years"	"81"	"2015"	"2015"	"Indiana"	"18"	24198
	"81 years"	"81"	"2015"	"2015"	"Iowa"	"19"	13365
	"81 years"	"81"	"2015"	"2015"	"Kansas"	"20"	11227
	"81 years"	"81"	"2015"	"2015"	"Kentucky"	"21"	16787
	"81 years"	"81"	"2015"	"2015"	"Louisiana"	"22"	16411
	"81 years"	"81"	"2015"	"2015"	"Maine"	"23"	6280
	"81 years"	"81"	"2015"	"2015"	"Maryland"	"24"	20542
	"81 years"	"81"	"2015"	"2015"	"Massachusetts"	"25"	26325
	"81 years"	"81"	"2015"	"2015"	"Michigan"	"26"	38454
	"81 years"	"81"	"2015"	"2015"	"Minnesota"	"27"	20478
	"81 years"	"81"	"2015"	"2015"	"Mississippi"	"28"	10885
	"81 years"	"81"	"2015"	"2015"	"Missouri"	"29"	25183
	"81 years"	"81"	"2015"	"2015"	"Montana"	"30"	4289
	"81 years"	"81"	"2015"	"2015"	"Nebraska"	"31"	7485
	"81 years"	"81"	"2015"	"2015"	"Nevada"	"32"	9530
	"81 years"	"81"	"2015"	"2015"	"New Hampshire"	"33"	5287
	"81 years"	"81"	"2015"	"2015"	"New Jersey"	"34"	34401
	"81 years"	"81"	"2015"	"2015"	"New Mexico"	"35"	8203
	"81 years"	"81"	"2015"	"2015"	"New York"	"36"	76339
	"81 years"	"81"	"2015"	"2015"	"North Carolina"	"37"	37442
	"81 years"	"81"	"2015"	"2015"	"North Dakota"	"38"	3049
	"81 years"	"81"	"2015"	"2015"	"Ohio"	"39"	47243
	"81 years"	"81"	"2015"	"2015"	"Oklahoma"	"40"	15243
	"81 years"	"81"	"2015"	"2015"	"Oregon"	"41"	15157
	"81 years"	"81"	"2015"	"2015"	"Pennsylvania"	"42"	56949
	"81 years"	"81"	"2015"	"2015"	"Rhode Island"	"44"	4245
	"81 years"	"81"	"2015"	"2015"	"South Carolina"	"45"	18844
	"81 years"	"81"	"2015"	"2015"	"South Dakota"	"46"	3573
	"81 years"	"81"	"2015"	"2015"	"Tennessee"	"47"	25000
	"81 years"	"81"	"2015"	"2015"	"Texas"	"48"	80682
	"81 years"	"81"	"2015"	"2015"	"Utah"	"49"	7865
	"81 years"	"81"	"2015"	"2015"	"Vermont"	"50"	2710
	"81 years"	"81"	"2015"	"2015"	"Virginia"	"51"	28642
	"81 years"	"81"	"2015"	"2015"	"Washington"	"53"	23951
	"81 years"	"81"	"2015"	"2015"	"West Virginia"	"54"	8395
	"81 years"	"81"	"2015"	"2015"	"Wisconsin"	"55"	22962
	"81 years"	"81"	"2015"	"2015"	"Wyoming"	"56"	2050
	"81 years"	"81"	"2016"	"2016"	"Alabama"	"01"	21053
	"81 years"	"81"	"2016"	"2016"	"Alaska"	"02"	1506
	"81 years"	"81"	"2016"	"2016"	"Arizona"	"04"	30883
	"81 years"	"81"	"2016"	"2016"	"Arkansas"	"05"	13262
	"81 years"	"81"	"2016"	"2016"	"California"	"06"	138767
	"81 years"	"81"	"2016"	"2016"	"Colorado"	"08"	17598
	"81 years"	"81"	"2016"	"2016"	"Connecticut"	"09"	14986
	"81 years"	"81"	"2016"	"2016"	"Delaware"	"10"	4216
	"81 years"	"81"	"2016"	"2016"	"District of Columbia"	"11"	1973
	"81 years"	"81"	"2016"	"2016"	"Florida"	"12"	113422
	"81 years"	"81"	"2016"	"2016"	"Georgia"	"13"	33327
	"81 years"	"81"	"2016"	"2016"	"Hawaii"	"15"	6012
	"81 years"	"81"	"2016"	"2016"	"Idaho"	"16"	6250
	"81 years"	"81"	"2016"	"2016"	"Illinois"	"17"	49036
	"81 years"	"81"	"2016"	"2016"	"Indiana"	"18"	25735
	"81 years"	"81"	"2016"	"2016"	"Iowa"	"19"	14392
	"81 years"	"81"	"2016"	"2016"	"Kansas"	"20"	11714
	"81 years"	"81"	"2016"	"2016"	"Kentucky"	"21"	17733
	"81 years"	"81"	"2016"	"2016"	"Louisiana"	"22"	17524
	"81 years"	"81"	"2016"	"2016"	"Maine"	"23"	6634
	"81 years"	"81"	"2016"	"2016"	"Maryland"	"24"	21499
	"81 years"	"81"	"2016"	"2016"	"Massachusetts"	"25"	27805
	"81 years"	"81"	"2016"	"2016"	"Michigan"	"26"	41518
	"81 years"	"81"	"2016"	"2016"	"Minnesota"	"27"	21603
	"81 years"	"81"	"2016"	"2016"	"Mississippi"	"28"	12205
	"81 years"	"81"	"2016"	"2016"	"Missouri"	"29"	26196
	"81 years"	"81"	"2016"	"2016"	"Montana"	"30"	4624
	"81 years"	"81"	"2016"	"2016"	"Nebraska"	"31"	7851
	"81 years"	"81"	"2016"	"2016"	"Nevada"	"32"	10415
	"81 years"	"81"	"2016"	"2016"	"New Hampshire"	"33"	5659
	"81 years"	"81"	"2016"	"2016"	"New Jersey"	"34"	35968
	"81 years"	"81"	"2016"	"2016"	"New Mexico"	"35"	8972
	"81 years"	"81"	"2016"	"2016"	"New York"	"36"	80794
	"81 years"	"81"	"2016"	"2016"	"North Carolina"	"37"	40843
	"81 years"	"81"	"2016"	"2016"	"North Dakota"	"38"	3139
	"81 years"	"81"	"2016"	"2016"	"Ohio"	"39"	50509
	"81 years"	"81"	"2016"	"2016"	"Oklahoma"	"40"	16204
	"81 years"	"81"	"2016"	"2016"	"Oregon"	"41"	16300
	"81 years"	"81"	"2016"	"2016"	"Pennsylvania"	"42"	60349
	"81 years"	"81"	"2016"	"2016"	"Rhode Island"	"44"	4406
	"81 years"	"81"	"2016"	"2016"	"South Carolina"	"45"	20429
	"81 years"	"81"	"2016"	"2016"	"South Dakota"	"46"	3773
	"81 years"	"81"	"2016"	"2016"	"Tennessee"	"47"	27020
	"81 years"	"81"	"2016"	"2016"	"Texas"	"48"	86555
	"81 years"	"81"	"2016"	"2016"	"Utah"	"49"	8495
	"81 years"	"81"	"2016"	"2016"	"Vermont"	"50"	2763
	"81 years"	"81"	"2016"	"2016"	"Virginia"	"51"	31044
	"81 years"	"81"	"2016"	"2016"	"Washington"	"53"	25460
	"81 years"	"81"	"2016"	"2016"	"West Virginia"	"54"	9300
	"81 years"	"81"	"2016"	"2016"	"Wisconsin"	"55"	24493
	"81 years"	"81"	"2016"	"2016"	"Wyoming"	"56"	2084
	"82 years"	"82"	"2009"	"2009"	"Alabama"	"01"	18005
	"82 years"	"82"	"2009"	"2009"	"Alaska"	"02"	1200
	"82 years"	"82"	"2009"	"2009"	"Arizona"	"04"	22809
	"82 years"	"82"	"2009"	"2009"	"Arkansas"	"05"	11424
	"82 years"	"82"	"2009"	"2009"	"California"	"06"	119740
	"82 years"	"82"	"2009"	"2009"	"Colorado"	"08"	14394
	"82 years"	"82"	"2009"	"2009"	"Connecticut"	"09"	15748
	"82 years"	"82"	"2009"	"2009"	"Delaware"	"10"	3465
	"82 years"	"82"	"2009"	"2009"	"District of Columbia"	"11"	1989
	"82 years"	"82"	"2009"	"2009"	"Florida"	"12"	96224
	"82 years"	"82"	"2009"	"2009"	"Georgia"	"13"	25742
	"82 years"	"82"	"2009"	"2009"	"Hawaii"	"15"	6060
	"82 years"	"82"	"2009"	"2009"	"Idaho"	"16"	5185
	"82 years"	"82"	"2009"	"2009"	"Illinois"	"17"	47475
	"82 years"	"82"	"2009"	"2009"	"Indiana"	"18"	24518
	"82 years"	"82"	"2009"	"2009"	"Iowa"	"19"	14316
	"82 years"	"82"	"2009"	"2009"	"Kansas"	"20"	11442
	"82 years"	"82"	"2009"	"2009"	"Kentucky"	"21"	16036
	"82 years"	"82"	"2009"	"2009"	"Louisiana"	"22"	15325
	"82 years"	"82"	"2009"	"2009"	"Maine"	"23"	6163
	"82 years"	"82"	"2009"	"2009"	"Maryland"	"24"	19936
	"82 years"	"82"	"2009"	"2009"	"Massachusetts"	"25"	28320
	"82 years"	"82"	"2009"	"2009"	"Michigan"	"26"	40858
	"82 years"	"82"	"2009"	"2009"	"Minnesota"	"27"	20494
	"82 years"	"82"	"2009"	"2009"	"Mississippi"	"28"	10820
	"82 years"	"82"	"2009"	"2009"	"Missouri"	"29"	23765
	"82 years"	"82"	"2009"	"2009"	"Montana"	"30"	4050
	"82 years"	"82"	"2009"	"2009"	"Nebraska"	"31"	7554
	"82 years"	"82"	"2009"	"2009"	"Nevada"	"32"	7679
	"82 years"	"82"	"2009"	"2009"	"New Hampshire"	"33"	5143
	"82 years"	"82"	"2009"	"2009"	"New Jersey"	"34"	36029
	"82 years"	"82"	"2009"	"2009"	"New Mexico"	"35"	7078
	"82 years"	"82"	"2009"	"2009"	"New York"	"36"	78563
	"82 years"	"82"	"2009"	"2009"	"North Carolina"	"37"	33037
	"82 years"	"82"	"2009"	"2009"	"North Dakota"	"38"	3010
	"82 years"	"82"	"2009"	"2009"	"Ohio"	"39"	49654
	"82 years"	"82"	"2009"	"2009"	"Oklahoma"	"40"	13529
	"82 years"	"82"	"2009"	"2009"	"Oregon"	"41"	15000
	"82 years"	"82"	"2009"	"2009"	"Pennsylvania"	"42"	63244
	"82 years"	"82"	"2009"	"2009"	"Rhode Island"	"44"	5178
	"82 years"	"82"	"2009"	"2009"	"South Carolina"	"45"	15643
	"82 years"	"82"	"2009"	"2009"	"South Dakota"	"46"	3628
	"82 years"	"82"	"2009"	"2009"	"Tennessee"	"47"	22300
	"82 years"	"82"	"2009"	"2009"	"Texas"	"48"	68378
	"82 years"	"82"	"2009"	"2009"	"Utah"	"49"	6803
	"82 years"	"82"	"2009"	"2009"	"Vermont"	"50"	2578
	"82 years"	"82"	"2009"	"2009"	"Virginia"	"51"	25945
	"82 years"	"82"	"2009"	"2009"	"Washington"	"53"	22350
	"82 years"	"82"	"2009"	"2009"	"West Virginia"	"54"	8750
	"82 years"	"82"	"2009"	"2009"	"Wisconsin"	"55"	23796
	"82 years"	"82"	"2009"	"2009"	"Wyoming"	"56"	1876
	"82 years"	"82"	"2010"	"2010"	"Alabama"	"01"	17963
	"82 years"	"82"	"2010"	"2010"	"Alaska"	"02"	1207
	"82 years"	"82"	"2010"	"2010"	"Arizona"	"04"	23811
	"82 years"	"82"	"2010"	"2010"	"Arkansas"	"05"	11195
	"82 years"	"82"	"2010"	"2010"	"California"	"06"	120231
	"82 years"	"82"	"2010"	"2010"	"Colorado"	"08"	14846
	"82 years"	"82"	"2010"	"2010"	"Connecticut"	"09"	15813
	"82 years"	"82"	"2010"	"2010"	"Delaware"	"10"	3512
	"82 years"	"82"	"2010"	"2010"	"District of Columbia"	"11"	1910
	"82 years"	"82"	"2010"	"2010"	"Florida"	"12"	97923
	"82 years"	"82"	"2010"	"2010"	"Georgia"	"13"	26079
	"82 years"	"82"	"2010"	"2010"	"Hawaii"	"15"	5989
	"82 years"	"82"	"2010"	"2010"	"Idaho"	"16"	5168
	"82 years"	"82"	"2010"	"2010"	"Illinois"	"17"	47326
	"82 years"	"82"	"2010"	"2010"	"Indiana"	"18"	24620
	"82 years"	"82"	"2010"	"2010"	"Iowa"	"19"	14199
	"82 years"	"82"	"2010"	"2010"	"Kansas"	"20"	11470
	"82 years"	"82"	"2010"	"2010"	"Kentucky"	"21"	15891
	"82 years"	"82"	"2010"	"2010"	"Louisiana"	"22"	15736
	"82 years"	"82"	"2010"	"2010"	"Maine"	"23"	6257
	"82 years"	"82"	"2010"	"2010"	"Maryland"	"24"	19894
	"82 years"	"82"	"2010"	"2010"	"Massachusetts"	"25"	27955
	"82 years"	"82"	"2010"	"2010"	"Michigan"	"26"	40682
	"82 years"	"82"	"2010"	"2010"	"Minnesota"	"27"	20283
	"82 years"	"82"	"2010"	"2010"	"Mississippi"	"28"	10461
	"82 years"	"82"	"2010"	"2010"	"Missouri"	"29"	23918
	"82 years"	"82"	"2010"	"2010"	"Montana"	"30"	4117
	"82 years"	"82"	"2010"	"2010"	"Nebraska"	"31"	7645
	"82 years"	"82"	"2010"	"2010"	"Nevada"	"32"	7723
	"82 years"	"82"	"2010"	"2010"	"New Hampshire"	"33"	5049
	"82 years"	"82"	"2010"	"2010"	"New Jersey"	"34"	36048
	"82 years"	"82"	"2010"	"2010"	"New Mexico"	"35"	7317
	"82 years"	"82"	"2010"	"2010"	"New York"	"36"	79119
	"82 years"	"82"	"2010"	"2010"	"North Carolina"	"37"	33619
	"82 years"	"82"	"2010"	"2010"	"North Dakota"	"38"	3111
	"82 years"	"82"	"2010"	"2010"	"Ohio"	"39"	49458
	"82 years"	"82"	"2010"	"2010"	"Oklahoma"	"40"	13789
	"82 years"	"82"	"2010"	"2010"	"Oregon"	"41"	14845
	"82 years"	"82"	"2010"	"2010"	"Pennsylvania"	"42"	63522
	"82 years"	"82"	"2010"	"2010"	"Rhode Island"	"44"	5053
	"82 years"	"82"	"2010"	"2010"	"South Carolina"	"45"	16031
	"82 years"	"82"	"2010"	"2010"	"South Dakota"	"46"	3585
	"82 years"	"82"	"2010"	"2010"	"Tennessee"	"47"	22660
	"82 years"	"82"	"2010"	"2010"	"Texas"	"48"	68916
	"82 years"	"82"	"2010"	"2010"	"Utah"	"49"	6871
	"82 years"	"82"	"2010"	"2010"	"Vermont"	"50"	2618
	"82 years"	"82"	"2010"	"2010"	"Virginia"	"51"	26294
	"82 years"	"82"	"2010"	"2010"	"Washington"	"53"	22214
	"82 years"	"82"	"2010"	"2010"	"West Virginia"	"54"	8772
	"82 years"	"82"	"2010"	"2010"	"Wisconsin"	"55"	23730
	"82 years"	"82"	"2010"	"2010"	"Wyoming"	"56"	1961
	"82 years"	"82"	"2011"	"2011"	"Alabama"	"01"	17663
	"82 years"	"82"	"2011"	"2011"	"Alaska"	"02"	1283
	"82 years"	"82"	"2011"	"2011"	"Arizona"	"04"	24420
	"82 years"	"82"	"2011"	"2011"	"Arkansas"	"05"	11105
	"82 years"	"82"	"2011"	"2011"	"California"	"06"	120124
	"82 years"	"82"	"2011"	"2011"	"Colorado"	"08"	14883
	"82 years"	"82"	"2011"	"2011"	"Connecticut"	"09"	15226
	"82 years"	"82"	"2011"	"2011"	"Delaware"	"10"	3507
	"82 years"	"82"	"2011"	"2011"	"District of Columbia"	"11"	1959
	"82 years"	"82"	"2011"	"2011"	"Florida"	"12"	97895
	"82 years"	"82"	"2011"	"2011"	"Georgia"	"13"	25932
	"82 years"	"82"	"2011"	"2011"	"Hawaii"	"15"	5887
	"82 years"	"82"	"2011"	"2011"	"Idaho"	"16"	5102
	"82 years"	"82"	"2011"	"2011"	"Illinois"	"17"	46505
	"82 years"	"82"	"2011"	"2011"	"Indiana"	"18"	24152
	"82 years"	"82"	"2011"	"2011"	"Iowa"	"19"	13638
	"82 years"	"82"	"2011"	"2011"	"Kansas"	"20"	11315
	"82 years"	"82"	"2011"	"2011"	"Kentucky"	"21"	15591
	"82 years"	"82"	"2011"	"2011"	"Louisiana"	"22"	15571
	"82 years"	"82"	"2011"	"2011"	"Maine"	"23"	6099
	"82 years"	"82"	"2011"	"2011"	"Maryland"	"24"	19431
	"82 years"	"82"	"2011"	"2011"	"Massachusetts"	"25"	27111
	"82 years"	"82"	"2011"	"2011"	"Michigan"	"26"	39353
	"82 years"	"82"	"2011"	"2011"	"Minnesota"	"27"	19718
	"82 years"	"82"	"2011"	"2011"	"Mississippi"	"28"	10285
	"82 years"	"82"	"2011"	"2011"	"Missouri"	"29"	23595
	"82 years"	"82"	"2011"	"2011"	"Montana"	"30"	4119
	"82 years"	"82"	"2011"	"2011"	"Nebraska"	"31"	7534
	"82 years"	"82"	"2011"	"2011"	"Nevada"	"32"	7912
	"82 years"	"82"	"2011"	"2011"	"New Hampshire"	"33"	4966
	"82 years"	"82"	"2011"	"2011"	"New Jersey"	"34"	35495
	"82 years"	"82"	"2011"	"2011"	"New Mexico"	"35"	7337
	"82 years"	"82"	"2011"	"2011"	"New York"	"36"	77539
	"82 years"	"82"	"2011"	"2011"	"North Carolina"	"37"	33483
	"82 years"	"82"	"2011"	"2011"	"North Dakota"	"38"	3086
	"82 years"	"82"	"2011"	"2011"	"Ohio"	"39"	47669
	"82 years"	"82"	"2011"	"2011"	"Oklahoma"	"40"	13578
	"82 years"	"82"	"2011"	"2011"	"Oregon"	"41"	14368
	"82 years"	"82"	"2011"	"2011"	"Pennsylvania"	"42"	60574
	"82 years"	"82"	"2011"	"2011"	"Rhode Island"	"44"	4673
	"82 years"	"82"	"2011"	"2011"	"South Carolina"	"45"	15778
	"82 years"	"82"	"2011"	"2011"	"South Dakota"	"46"	3634
	"82 years"	"82"	"2011"	"2011"	"Tennessee"	"47"	22495
	"82 years"	"82"	"2011"	"2011"	"Texas"	"48"	70484
	"82 years"	"82"	"2011"	"2011"	"Utah"	"49"	7009
	"82 years"	"82"	"2011"	"2011"	"Vermont"	"50"	2529
	"82 years"	"82"	"2011"	"2011"	"Virginia"	"51"	26218
	"82 years"	"82"	"2011"	"2011"	"Washington"	"53"	22265
	"82 years"	"82"	"2011"	"2011"	"West Virginia"	"54"	8570
	"82 years"	"82"	"2011"	"2011"	"Wisconsin"	"55"	23367
	"82 years"	"82"	"2011"	"2011"	"Wyoming"	"56"	1946
	"82 years"	"82"	"2012"	"2012"	"Alabama"	"01"	18468
	"82 years"	"82"	"2012"	"2012"	"Alaska"	"02"	1348
	"82 years"	"82"	"2012"	"2012"	"Arizona"	"04"	26166
	"82 years"	"82"	"2012"	"2012"	"Arkansas"	"05"	11615
	"82 years"	"82"	"2012"	"2012"	"California"	"06"	127266
	"82 years"	"82"	"2012"	"2012"	"Colorado"	"08"	15272
	"82 years"	"82"	"2012"	"2012"	"Connecticut"	"09"	15304
	"82 years"	"82"	"2012"	"2012"	"Delaware"	"10"	3699
	"82 years"	"82"	"2012"	"2012"	"District of Columbia"	"11"	1952
	"82 years"	"82"	"2012"	"2012"	"Florida"	"12"	100971
	"82 years"	"82"	"2012"	"2012"	"Georgia"	"13"	27309
	"82 years"	"82"	"2012"	"2012"	"Hawaii"	"15"	6040
	"82 years"	"82"	"2012"	"2012"	"Idaho"	"16"	5334
	"82 years"	"82"	"2012"	"2012"	"Illinois"	"17"	47712
	"82 years"	"82"	"2012"	"2012"	"Indiana"	"18"	24434
	"82 years"	"82"	"2012"	"2012"	"Iowa"	"19"	13924
	"82 years"	"82"	"2012"	"2012"	"Kansas"	"20"	11611
	"82 years"	"82"	"2012"	"2012"	"Kentucky"	"21"	16225
	"82 years"	"82"	"2012"	"2012"	"Louisiana"	"22"	15897
	"82 years"	"82"	"2012"	"2012"	"Maine"	"23"	6194
	"82 years"	"82"	"2012"	"2012"	"Maryland"	"24"	20006
	"82 years"	"82"	"2012"	"2012"	"Massachusetts"	"25"	27346
	"82 years"	"82"	"2012"	"2012"	"Michigan"	"26"	40396
	"82 years"	"82"	"2012"	"2012"	"Minnesota"	"27"	20289
	"82 years"	"82"	"2012"	"2012"	"Mississippi"	"28"	10584
	"82 years"	"82"	"2012"	"2012"	"Missouri"	"29"	24047
	"82 years"	"82"	"2012"	"2012"	"Montana"	"30"	4186
	"82 years"	"82"	"2012"	"2012"	"Nebraska"	"31"	7569
	"82 years"	"82"	"2012"	"2012"	"Nevada"	"32"	8541
	"82 years"	"82"	"2012"	"2012"	"New Hampshire"	"33"	5104
	"82 years"	"82"	"2012"	"2012"	"New Jersey"	"34"	36338
	"82 years"	"82"	"2012"	"2012"	"New Mexico"	"35"	7904
	"82 years"	"82"	"2012"	"2012"	"New York"	"36"	79525
	"82 years"	"82"	"2012"	"2012"	"North Carolina"	"37"	34444
	"82 years"	"82"	"2012"	"2012"	"North Dakota"	"38"	3076
	"82 years"	"82"	"2012"	"2012"	"Ohio"	"39"	48572
	"82 years"	"82"	"2012"	"2012"	"Oklahoma"	"40"	14396
	"82 years"	"82"	"2012"	"2012"	"Oregon"	"41"	14879
	"82 years"	"82"	"2012"	"2012"	"Pennsylvania"	"42"	61691
	"82 years"	"82"	"2012"	"2012"	"Rhode Island"	"44"	4641
	"82 years"	"82"	"2012"	"2012"	"South Carolina"	"45"	16436
	"82 years"	"82"	"2012"	"2012"	"South Dakota"	"46"	3712
	"82 years"	"82"	"2012"	"2012"	"Tennessee"	"47"	23530
	"82 years"	"82"	"2012"	"2012"	"Texas"	"48"	74706
	"82 years"	"82"	"2012"	"2012"	"Utah"	"49"	7275
	"82 years"	"82"	"2012"	"2012"	"Vermont"	"50"	2593
	"82 years"	"82"	"2012"	"2012"	"Virginia"	"51"	27379
	"82 years"	"82"	"2012"	"2012"	"Washington"	"53"	23001
	"82 years"	"82"	"2012"	"2012"	"West Virginia"	"54"	8613
	"82 years"	"82"	"2012"	"2012"	"Wisconsin"	"55"	24055
	"82 years"	"82"	"2012"	"2012"	"Wyoming"	"56"	2043
	"82 years"	"82"	"2013"	"2013"	"Alabama"	"01"	18008
	"82 years"	"82"	"2013"	"2013"	"Alaska"	"02"	1339
	"82 years"	"82"	"2013"	"2013"	"Arizona"	"04"	25900
	"82 years"	"82"	"2013"	"2013"	"Arkansas"	"05"	11454
	"82 years"	"82"	"2013"	"2013"	"California"	"06"	124619
	"82 years"	"82"	"2013"	"2013"	"Colorado"	"08"	15671
	"82 years"	"82"	"2013"	"2013"	"Connecticut"	"09"	14770
	"82 years"	"82"	"2013"	"2013"	"Delaware"	"10"	3675
	"82 years"	"82"	"2013"	"2013"	"District of Columbia"	"11"	1734
	"82 years"	"82"	"2013"	"2013"	"Florida"	"12"	100233
	"82 years"	"82"	"2013"	"2013"	"Georgia"	"13"	27187
	"82 years"	"82"	"2013"	"2013"	"Hawaii"	"15"	5798
	"82 years"	"82"	"2013"	"2013"	"Idaho"	"16"	5308
	"82 years"	"82"	"2013"	"2013"	"Illinois"	"17"	46013
	"82 years"	"82"	"2013"	"2013"	"Indiana"	"18"	23638
	"82 years"	"82"	"2013"	"2013"	"Iowa"	"19"	13417
	"82 years"	"82"	"2013"	"2013"	"Kansas"	"20"	11234
	"82 years"	"82"	"2013"	"2013"	"Kentucky"	"21"	15589
	"82 years"	"82"	"2013"	"2013"	"Louisiana"	"22"	15634
	"82 years"	"82"	"2013"	"2013"	"Maine"	"23"	6205
	"82 years"	"82"	"2013"	"2013"	"Maryland"	"24"	19745
	"82 years"	"82"	"2013"	"2013"	"Massachusetts"	"25"	26670
	"82 years"	"82"	"2013"	"2013"	"Michigan"	"26"	39137
	"82 years"	"82"	"2013"	"2013"	"Minnesota"	"27"	20027
	"82 years"	"82"	"2013"	"2013"	"Mississippi"	"28"	10413
	"82 years"	"82"	"2013"	"2013"	"Missouri"	"29"	23951
	"82 years"	"82"	"2013"	"2013"	"Montana"	"30"	4076
	"82 years"	"82"	"2013"	"2013"	"Nebraska"	"31"	7608
	"82 years"	"82"	"2013"	"2013"	"Nevada"	"32"	8469
	"82 years"	"82"	"2013"	"2013"	"New Hampshire"	"33"	5165
	"82 years"	"82"	"2013"	"2013"	"New Jersey"	"34"	35187
	"82 years"	"82"	"2013"	"2013"	"New Mexico"	"35"	7678
	"82 years"	"82"	"2013"	"2013"	"New York"	"36"	76140
	"82 years"	"82"	"2013"	"2013"	"North Carolina"	"37"	33691
	"82 years"	"82"	"2013"	"2013"	"North Dakota"	"38"	2967
	"82 years"	"82"	"2013"	"2013"	"Ohio"	"39"	47215
	"82 years"	"82"	"2013"	"2013"	"Oklahoma"	"40"	14055
	"82 years"	"82"	"2013"	"2013"	"Oregon"	"41"	14829
	"82 years"	"82"	"2013"	"2013"	"Pennsylvania"	"42"	59888
	"82 years"	"82"	"2013"	"2013"	"Rhode Island"	"44"	4489
	"82 years"	"82"	"2013"	"2013"	"South Carolina"	"45"	16584
	"82 years"	"82"	"2013"	"2013"	"South Dakota"	"46"	3624
	"82 years"	"82"	"2013"	"2013"	"Tennessee"	"47"	23243
	"82 years"	"82"	"2013"	"2013"	"Texas"	"48"	73592
	"82 years"	"82"	"2013"	"2013"	"Utah"	"49"	7314
	"82 years"	"82"	"2013"	"2013"	"Vermont"	"50"	2521
	"82 years"	"82"	"2013"	"2013"	"Virginia"	"51"	26840
	"82 years"	"82"	"2013"	"2013"	"Washington"	"53"	22720
	"82 years"	"82"	"2013"	"2013"	"West Virginia"	"54"	8257
	"82 years"	"82"	"2013"	"2013"	"Wisconsin"	"55"	23411
	"82 years"	"82"	"2013"	"2013"	"Wyoming"	"56"	2048
	"82 years"	"82"	"2014"	"2014"	"Alabama"	"01"	18282
	"82 years"	"82"	"2014"	"2014"	"Alaska"	"02"	1296
	"82 years"	"82"	"2014"	"2014"	"Arizona"	"04"	26328
	"82 years"	"82"	"2014"	"2014"	"Arkansas"	"05"	11499
	"82 years"	"82"	"2014"	"2014"	"California"	"06"	123426
	"82 years"	"82"	"2014"	"2014"	"Colorado"	"08"	15650
