"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	Population
	"63 years"	"63"	"2001"	"2001"	"Oregon"	"41"	26725
	"63 years"	"63"	"2001"	"2001"	"Pennsylvania"	"42"	102618
	"63 years"	"63"	"2001"	"2001"	"Rhode Island"	"44"	7855
	"63 years"	"63"	"2001"	"2001"	"South Carolina"	"45"	33211
	"63 years"	"63"	"2001"	"2001"	"South Dakota"	"46"	5602
	"63 years"	"63"	"2001"	"2001"	"Tennessee"	"47"	48118
	"63 years"	"63"	"2001"	"2001"	"Texas"	"48"	141260
	"63 years"	"63"	"2001"	"2001"	"Utah"	"49"	12607
	"63 years"	"63"	"2001"	"2001"	"Vermont"	"50"	4933
	"63 years"	"63"	"2001"	"2001"	"Virginia"	"51"	54431
	"63 years"	"63"	"2001"	"2001"	"Washington"	"53"	42584
	"63 years"	"63"	"2001"	"2001"	"West Virginia"	"54"	17407
	"63 years"	"63"	"2001"	"2001"	"Wisconsin"	"55"	41146
	"63 years"	"63"	"2001"	"2001"	"Wyoming"	"56"	3955
	"63 years"	"63"	"2002"	"2002"	"Alabama"	"01"	38063
	"63 years"	"63"	"2002"	"2002"	"Alaska"	"02"	3456
	"63 years"	"63"	"2002"	"2002"	"Arizona"	"04"	43490
	"63 years"	"63"	"2002"	"2002"	"Arkansas"	"05"	23667
	"63 years"	"63"	"2002"	"2002"	"California"	"06"	232628
	"63 years"	"63"	"2002"	"2002"	"Colorado"	"08"	29778
	"63 years"	"63"	"2002"	"2002"	"Connecticut"	"09"	26380
	"63 years"	"63"	"2002"	"2002"	"Delaware"	"10"	6812
	"63 years"	"63"	"2002"	"2002"	"District of Columbia"	"11"	4293
	"63 years"	"63"	"2002"	"2002"	"Florida"	"12"	156609
	"63 years"	"63"	"2002"	"2002"	"Georgia"	"13"	58402
	"63 years"	"63"	"2002"	"2002"	"Hawaii"	"15"	9543
	"63 years"	"63"	"2002"	"2002"	"Idaho"	"16"	10027
	"63 years"	"63"	"2002"	"2002"	"Illinois"	"17"	92285
	"63 years"	"63"	"2002"	"2002"	"Indiana"	"18"	47864
	"63 years"	"63"	"2002"	"2002"	"Iowa"	"19"	23558
	"63 years"	"63"	"2002"	"2002"	"Kansas"	"20"	19887
	"63 years"	"63"	"2002"	"2002"	"Kentucky"	"21"	34497
	"63 years"	"63"	"2002"	"2002"	"Louisiana"	"22"	34493
	"63 years"	"63"	"2002"	"2002"	"Maine"	"23"	11073
	"63 years"	"63"	"2002"	"2002"	"Maryland"	"24"	41095
	"63 years"	"63"	"2002"	"2002"	"Massachusetts"	"25"	47011
	"63 years"	"63"	"2002"	"2002"	"Michigan"	"26"	76166
	"63 years"	"63"	"2002"	"2002"	"Minnesota"	"27"	36313
	"63 years"	"63"	"2002"	"2002"	"Mississippi"	"28"	23012
	"63 years"	"63"	"2002"	"2002"	"Missouri"	"29"	46659
	"63 years"	"63"	"2002"	"2002"	"Montana"	"30"	7779
	"63 years"	"63"	"2002"	"2002"	"Nebraska"	"31"	12619
	"63 years"	"63"	"2002"	"2002"	"Nevada"	"32"	18686
	"63 years"	"63"	"2002"	"2002"	"New Hampshire"	"33"	9476
	"63 years"	"63"	"2002"	"2002"	"New Jersey"	"34"	65824
	"63 years"	"63"	"2002"	"2002"	"New Mexico"	"35"	14836
	"63 years"	"63"	"2002"	"2002"	"New York"	"36"	148942
	"63 years"	"63"	"2002"	"2002"	"North Carolina"	"37"	66184
	"63 years"	"63"	"2002"	"2002"	"North Dakota"	"38"	4836
	"63 years"	"63"	"2002"	"2002"	"Ohio"	"39"	91506
	"63 years"	"63"	"2002"	"2002"	"Oklahoma"	"40"	28670
	"63 years"	"63"	"2002"	"2002"	"Oregon"	"41"	27251
	"63 years"	"63"	"2002"	"2002"	"Pennsylvania"	"42"	102469
	"63 years"	"63"	"2002"	"2002"	"Rhode Island"	"44"	7728
	"63 years"	"63"	"2002"	"2002"	"South Carolina"	"45"	34220
	"63 years"	"63"	"2002"	"2002"	"South Dakota"	"46"	5780
	"63 years"	"63"	"2002"	"2002"	"Tennessee"	"47"	48643
	"63 years"	"63"	"2002"	"2002"	"Texas"	"48"	143100
	"63 years"	"63"	"2002"	"2002"	"Utah"	"49"	12976
	"63 years"	"63"	"2002"	"2002"	"Vermont"	"50"	4786
	"63 years"	"63"	"2002"	"2002"	"Virginia"	"51"	55939
	"63 years"	"63"	"2002"	"2002"	"Washington"	"53"	43302
	"63 years"	"63"	"2002"	"2002"	"West Virginia"	"54"	17556
	"63 years"	"63"	"2002"	"2002"	"Wisconsin"	"55"	41637
	"63 years"	"63"	"2002"	"2002"	"Wyoming"	"56"	4044
	"63 years"	"63"	"2003"	"2003"	"Alabama"	"01"	39936
	"63 years"	"63"	"2003"	"2003"	"Alaska"	"02"	3869
	"63 years"	"63"	"2003"	"2003"	"Arizona"	"04"	46712
	"63 years"	"63"	"2003"	"2003"	"Arkansas"	"05"	25016
	"63 years"	"63"	"2003"	"2003"	"California"	"06"	246351
	"63 years"	"63"	"2003"	"2003"	"Colorado"	"08"	31566
	"63 years"	"63"	"2003"	"2003"	"Connecticut"	"09"	27382
	"63 years"	"63"	"2003"	"2003"	"Delaware"	"10"	7052
	"63 years"	"63"	"2003"	"2003"	"District of Columbia"	"11"	4753
	"63 years"	"63"	"2003"	"2003"	"Florida"	"12"	166167
	"63 years"	"63"	"2003"	"2003"	"Georgia"	"13"	62620
	"63 years"	"63"	"2003"	"2003"	"Hawaii"	"15"	10160
	"63 years"	"63"	"2003"	"2003"	"Idaho"	"16"	10681
	"63 years"	"63"	"2003"	"2003"	"Illinois"	"17"	94220
	"63 years"	"63"	"2003"	"2003"	"Indiana"	"18"	48717
	"63 years"	"63"	"2003"	"2003"	"Iowa"	"19"	23992
	"63 years"	"63"	"2003"	"2003"	"Kansas"	"20"	20179
	"63 years"	"63"	"2003"	"2003"	"Kentucky"	"21"	35221
	"63 years"	"63"	"2003"	"2003"	"Louisiana"	"22"	35703
	"63 years"	"63"	"2003"	"2003"	"Maine"	"23"	11286
	"63 years"	"63"	"2003"	"2003"	"Maryland"	"24"	42730
	"63 years"	"63"	"2003"	"2003"	"Massachusetts"	"25"	48328
	"63 years"	"63"	"2003"	"2003"	"Michigan"	"26"	77667
	"63 years"	"63"	"2003"	"2003"	"Minnesota"	"27"	37142
	"63 years"	"63"	"2003"	"2003"	"Mississippi"	"28"	23731
	"63 years"	"63"	"2003"	"2003"	"Missouri"	"29"	47639
	"63 years"	"63"	"2003"	"2003"	"Montana"	"30"	8138
	"63 years"	"63"	"2003"	"2003"	"Nebraska"	"31"	12920
	"63 years"	"63"	"2003"	"2003"	"Nevada"	"32"	20186
	"63 years"	"63"	"2003"	"2003"	"New Hampshire"	"33"	10106
	"63 years"	"63"	"2003"	"2003"	"New Jersey"	"34"	68466
	"63 years"	"63"	"2003"	"2003"	"New Mexico"	"35"	15586
	"63 years"	"63"	"2003"	"2003"	"New York"	"36"	156600
	"63 years"	"63"	"2003"	"2003"	"North Carolina"	"37"	69956
	"63 years"	"63"	"2003"	"2003"	"North Dakota"	"38"	4785
	"63 years"	"63"	"2003"	"2003"	"Ohio"	"39"	92100
	"63 years"	"63"	"2003"	"2003"	"Oklahoma"	"40"	30053
	"63 years"	"63"	"2003"	"2003"	"Oregon"	"41"	28870
	"63 years"	"63"	"2003"	"2003"	"Pennsylvania"	"42"	103567
	"63 years"	"63"	"2003"	"2003"	"Rhode Island"	"44"	8120
	"63 years"	"63"	"2003"	"2003"	"South Carolina"	"45"	36819
	"63 years"	"63"	"2003"	"2003"	"South Dakota"	"46"	5919
	"63 years"	"63"	"2003"	"2003"	"Tennessee"	"47"	51232
	"63 years"	"63"	"2003"	"2003"	"Texas"	"48"	150058
	"63 years"	"63"	"2003"	"2003"	"Utah"	"49"	13506
	"63 years"	"63"	"2003"	"2003"	"Vermont"	"50"	5219
	"63 years"	"63"	"2003"	"2003"	"Virginia"	"51"	58653
	"63 years"	"63"	"2003"	"2003"	"Washington"	"53"	46039
	"63 years"	"63"	"2003"	"2003"	"West Virginia"	"54"	17391
	"63 years"	"63"	"2003"	"2003"	"Wisconsin"	"55"	41844
	"63 years"	"63"	"2003"	"2003"	"Wyoming"	"56"	4190
	"63 years"	"63"	"2004"	"2004"	"Alabama"	"01"	40139
	"63 years"	"63"	"2004"	"2004"	"Alaska"	"02"	4204
	"63 years"	"63"	"2004"	"2004"	"Arizona"	"04"	47499
	"63 years"	"63"	"2004"	"2004"	"Arkansas"	"05"	25709
	"63 years"	"63"	"2004"	"2004"	"California"	"06"	245968
	"63 years"	"63"	"2004"	"2004"	"Colorado"	"08"	32518
	"63 years"	"63"	"2004"	"2004"	"Connecticut"	"09"	27536
	"63 years"	"63"	"2004"	"2004"	"Delaware"	"10"	7484
	"63 years"	"63"	"2004"	"2004"	"District of Columbia"	"11"	4587
	"63 years"	"63"	"2004"	"2004"	"Florida"	"12"	169881
	"63 years"	"63"	"2004"	"2004"	"Georgia"	"13"	64574
	"63 years"	"63"	"2004"	"2004"	"Hawaii"	"15"	10397
	"63 years"	"63"	"2004"	"2004"	"Idaho"	"16"	11094
	"63 years"	"63"	"2004"	"2004"	"Illinois"	"17"	94632
	"63 years"	"63"	"2004"	"2004"	"Indiana"	"18"	50120
	"63 years"	"63"	"2004"	"2004"	"Iowa"	"19"	24604
	"63 years"	"63"	"2004"	"2004"	"Kansas"	"20"	20657
	"63 years"	"63"	"2004"	"2004"	"Kentucky"	"21"	36214
	"63 years"	"63"	"2004"	"2004"	"Louisiana"	"22"	36138
	"63 years"	"63"	"2004"	"2004"	"Maine"	"23"	11810
	"63 years"	"63"	"2004"	"2004"	"Maryland"	"24"	43793
	"63 years"	"63"	"2004"	"2004"	"Massachusetts"	"25"	49519
	"63 years"	"63"	"2004"	"2004"	"Michigan"	"26"	80052
	"63 years"	"63"	"2004"	"2004"	"Minnesota"	"27"	38884
	"63 years"	"63"	"2004"	"2004"	"Mississippi"	"28"	23376
	"63 years"	"63"	"2004"	"2004"	"Missouri"	"29"	49110
	"63 years"	"63"	"2004"	"2004"	"Montana"	"30"	8687
	"63 years"	"63"	"2004"	"2004"	"Nebraska"	"31"	13213
	"63 years"	"63"	"2004"	"2004"	"Nevada"	"32"	21493
	"63 years"	"63"	"2004"	"2004"	"New Hampshire"	"33"	10361
	"63 years"	"63"	"2004"	"2004"	"New Jersey"	"34"	67853
	"63 years"	"63"	"2004"	"2004"	"New Mexico"	"35"	15659
	"63 years"	"63"	"2004"	"2004"	"New York"	"36"	153401
	"63 years"	"63"	"2004"	"2004"	"North Carolina"	"37"	72197
	"63 years"	"63"	"2004"	"2004"	"North Dakota"	"38"	4942
	"63 years"	"63"	"2004"	"2004"	"Ohio"	"39"	94663
	"63 years"	"63"	"2004"	"2004"	"Oklahoma"	"40"	30517
	"63 years"	"63"	"2004"	"2004"	"Oregon"	"41"	30386
	"63 years"	"63"	"2004"	"2004"	"Pennsylvania"	"42"	106964
	"63 years"	"63"	"2004"	"2004"	"Rhode Island"	"44"	8199
	"63 years"	"63"	"2004"	"2004"	"South Carolina"	"45"	38326
	"63 years"	"63"	"2004"	"2004"	"South Dakota"	"46"	6041
	"63 years"	"63"	"2004"	"2004"	"Tennessee"	"47"	52386
	"63 years"	"63"	"2004"	"2004"	"Texas"	"48"	156544
	"63 years"	"63"	"2004"	"2004"	"Utah"	"49"	14023
	"63 years"	"63"	"2004"	"2004"	"Vermont"	"50"	5541
	"63 years"	"63"	"2004"	"2004"	"Virginia"	"51"	60472
	"63 years"	"63"	"2004"	"2004"	"Washington"	"53"	48053
	"63 years"	"63"	"2004"	"2004"	"West Virginia"	"54"	17691
	"63 years"	"63"	"2004"	"2004"	"Wisconsin"	"55"	43046
	"63 years"	"63"	"2004"	"2004"	"Wyoming"	"56"	4396
	"63 years"	"63"	"2005"	"2005"	"Alabama"	"01"	41896
	"63 years"	"63"	"2005"	"2005"	"Alaska"	"02"	4590
	"63 years"	"63"	"2005"	"2005"	"Arizona"	"04"	53119
	"63 years"	"63"	"2005"	"2005"	"Arkansas"	"05"	26952
	"63 years"	"63"	"2005"	"2005"	"California"	"06"	259722
	"63 years"	"63"	"2005"	"2005"	"Colorado"	"08"	35591
	"63 years"	"63"	"2005"	"2005"	"Connecticut"	"09"	30393
	"63 years"	"63"	"2005"	"2005"	"Delaware"	"10"	8173
	"63 years"	"63"	"2005"	"2005"	"District of Columbia"	"11"	4720
	"63 years"	"63"	"2005"	"2005"	"Florida"	"12"	181490
	"63 years"	"63"	"2005"	"2005"	"Georgia"	"13"	68802
	"63 years"	"63"	"2005"	"2005"	"Hawaii"	"15"	11114
	"63 years"	"63"	"2005"	"2005"	"Idaho"	"16"	11897
	"63 years"	"63"	"2005"	"2005"	"Illinois"	"17"	102951
	"63 years"	"63"	"2005"	"2005"	"Indiana"	"18"	53282
	"63 years"	"63"	"2005"	"2005"	"Iowa"	"19"	25418
	"63 years"	"63"	"2005"	"2005"	"Kansas"	"20"	21906
	"63 years"	"63"	"2005"	"2005"	"Kentucky"	"21"	38213
	"63 years"	"63"	"2005"	"2005"	"Louisiana"	"22"	38288
	"63 years"	"63"	"2005"	"2005"	"Maine"	"23"	13040
	"63 years"	"63"	"2005"	"2005"	"Maryland"	"24"	47423
	"63 years"	"63"	"2005"	"2005"	"Massachusetts"	"25"	53826
	"63 years"	"63"	"2005"	"2005"	"Michigan"	"26"	87695
	"63 years"	"63"	"2005"	"2005"	"Minnesota"	"27"	40900
	"63 years"	"63"	"2005"	"2005"	"Mississippi"	"28"	24613
	"63 years"	"63"	"2005"	"2005"	"Missouri"	"29"	52537
	"63 years"	"63"	"2005"	"2005"	"Montana"	"30"	9058
	"63 years"	"63"	"2005"	"2005"	"Nebraska"	"31"	14207
	"63 years"	"63"	"2005"	"2005"	"Nevada"	"32"	22442
	"63 years"	"63"	"2005"	"2005"	"New Hampshire"	"33"	11641
	"63 years"	"63"	"2005"	"2005"	"New Jersey"	"34"	74120
	"63 years"	"63"	"2005"	"2005"	"New Mexico"	"35"	17027
	"63 years"	"63"	"2005"	"2005"	"New York"	"36"	161919
	"63 years"	"63"	"2005"	"2005"	"North Carolina"	"37"	77976
	"63 years"	"63"	"2005"	"2005"	"North Dakota"	"38"	5207
	"63 years"	"63"	"2005"	"2005"	"Ohio"	"39"	102295
	"63 years"	"63"	"2005"	"2005"	"Oklahoma"	"40"	32053
	"63 years"	"63"	"2005"	"2005"	"Oregon"	"41"	32870
	"63 years"	"63"	"2005"	"2005"	"Pennsylvania"	"42"	113832
	"63 years"	"63"	"2005"	"2005"	"Rhode Island"	"44"	8718
	"63 years"	"63"	"2005"	"2005"	"South Carolina"	"45"	40814
	"63 years"	"63"	"2005"	"2005"	"South Dakota"	"46"	6456
	"63 years"	"63"	"2005"	"2005"	"Tennessee"	"47"	55879
	"63 years"	"63"	"2005"	"2005"	"Texas"	"48"	165910
	"63 years"	"63"	"2005"	"2005"	"Utah"	"49"	15269
	"63 years"	"63"	"2005"	"2005"	"Vermont"	"50"	5833
	"63 years"	"63"	"2005"	"2005"	"Virginia"	"51"	64667
	"63 years"	"63"	"2005"	"2005"	"Washington"	"53"	51998
	"63 years"	"63"	"2005"	"2005"	"West Virginia"	"54"	18800
	"63 years"	"63"	"2005"	"2005"	"Wisconsin"	"55"	46617
	"63 years"	"63"	"2005"	"2005"	"Wyoming"	"56"	4653
	"63 years"	"63"	"2006"	"2006"	"Alabama"	"01"	47424
	"63 years"	"63"	"2006"	"2006"	"Alaska"	"02"	5087
	"63 years"	"63"	"2006"	"2006"	"Arizona"	"04"	59979
	"63 years"	"63"	"2006"	"2006"	"Arkansas"	"05"	29234
	"63 years"	"63"	"2006"	"2006"	"California"	"06"	289140
	"63 years"	"63"	"2006"	"2006"	"Colorado"	"08"	40058
	"63 years"	"63"	"2006"	"2006"	"Connecticut"	"09"	36291
	"63 years"	"63"	"2006"	"2006"	"Delaware"	"10"	8936
	"63 years"	"63"	"2006"	"2006"	"District of Columbia"	"11"	5055
	"63 years"	"63"	"2006"	"2006"	"Florida"	"12"	206208
	"63 years"	"63"	"2006"	"2006"	"Georgia"	"13"	79148
	"63 years"	"63"	"2006"	"2006"	"Hawaii"	"15"	12195
	"63 years"	"63"	"2006"	"2006"	"Idaho"	"16"	13669
	"63 years"	"63"	"2006"	"2006"	"Illinois"	"17"	113789
	"63 years"	"63"	"2006"	"2006"	"Indiana"	"18"	59777
	"63 years"	"63"	"2006"	"2006"	"Iowa"	"19"	28073
	"63 years"	"63"	"2006"	"2006"	"Kansas"	"20"	24388
	"63 years"	"63"	"2006"	"2006"	"Kentucky"	"21"	42096
	"63 years"	"63"	"2006"	"2006"	"Louisiana"	"22"	40122
	"63 years"	"63"	"2006"	"2006"	"Maine"	"23"	14981
	"63 years"	"63"	"2006"	"2006"	"Maryland"	"24"	53244
	"63 years"	"63"	"2006"	"2006"	"Massachusetts"	"25"	62124
	"63 years"	"63"	"2006"	"2006"	"Michigan"	"26"	98882
	"63 years"	"63"	"2006"	"2006"	"Minnesota"	"27"	46265
	"63 years"	"63"	"2006"	"2006"	"Mississippi"	"28"	26994
	"63 years"	"63"	"2006"	"2006"	"Missouri"	"29"	57731
	"63 years"	"63"	"2006"	"2006"	"Montana"	"30"	10427
	"63 years"	"63"	"2006"	"2006"	"Nebraska"	"31"	15427
	"63 years"	"63"	"2006"	"2006"	"Nevada"	"32"	25997
	"63 years"	"63"	"2006"	"2006"	"New Hampshire"	"33"	13301
	"63 years"	"63"	"2006"	"2006"	"New Jersey"	"34"	85023
	"63 years"	"63"	"2006"	"2006"	"New Mexico"	"35"	18973
	"63 years"	"63"	"2006"	"2006"	"New York"	"36"	183700
	"63 years"	"63"	"2006"	"2006"	"North Carolina"	"37"	88691
	"63 years"	"63"	"2006"	"2006"	"North Dakota"	"38"	5734
	"63 years"	"63"	"2006"	"2006"	"Ohio"	"39"	113061
	"63 years"	"63"	"2006"	"2006"	"Oklahoma"	"40"	34602
	"63 years"	"63"	"2006"	"2006"	"Oregon"	"41"	37356
	"63 years"	"63"	"2006"	"2006"	"Pennsylvania"	"42"	130899
	"63 years"	"63"	"2006"	"2006"	"Rhode Island"	"44"	10399
	"63 years"	"63"	"2006"	"2006"	"South Carolina"	"45"	46156
	"63 years"	"63"	"2006"	"2006"	"South Dakota"	"46"	7082
	"63 years"	"63"	"2006"	"2006"	"Tennessee"	"47"	62085
	"63 years"	"63"	"2006"	"2006"	"Texas"	"48"	183784
	"63 years"	"63"	"2006"	"2006"	"Utah"	"49"	17291
	"63 years"	"63"	"2006"	"2006"	"Vermont"	"50"	6849
	"63 years"	"63"	"2006"	"2006"	"Virginia"	"51"	74223
	"63 years"	"63"	"2006"	"2006"	"Washington"	"53"	60149
	"63 years"	"63"	"2006"	"2006"	"West Virginia"	"54"	20733
	"63 years"	"63"	"2006"	"2006"	"Wisconsin"	"55"	52186
	"63 years"	"63"	"2006"	"2006"	"Wyoming"	"56"	5184
	"63 years"	"63"	"2007"	"2007"	"Alabama"	"01"	46467
	"63 years"	"63"	"2007"	"2007"	"Alaska"	"02"	5037
	"63 years"	"63"	"2007"	"2007"	"Arizona"	"04"	60689
	"63 years"	"63"	"2007"	"2007"	"Arkansas"	"05"	29132
	"63 years"	"63"	"2007"	"2007"	"California"	"06"	282285
	"63 years"	"63"	"2007"	"2007"	"Colorado"	"08"	40293
	"63 years"	"63"	"2007"	"2007"	"Connecticut"	"09"	32939
	"63 years"	"63"	"2007"	"2007"	"Delaware"	"10"	9336
	"63 years"	"63"	"2007"	"2007"	"District of Columbia"	"11"	5163
	"63 years"	"63"	"2007"	"2007"	"Florida"	"12"	203018
	"63 years"	"63"	"2007"	"2007"	"Georgia"	"13"	77654
	"63 years"	"63"	"2007"	"2007"	"Hawaii"	"15"	13666
	"63 years"	"63"	"2007"	"2007"	"Idaho"	"16"	13913
	"63 years"	"63"	"2007"	"2007"	"Illinois"	"17"	106182
	"63 years"	"63"	"2007"	"2007"	"Indiana"	"18"	55664
	"63 years"	"63"	"2007"	"2007"	"Iowa"	"19"	26923
	"63 years"	"63"	"2007"	"2007"	"Kansas"	"20"	23950
	"63 years"	"63"	"2007"	"2007"	"Kentucky"	"21"	39961
	"63 years"	"63"	"2007"	"2007"	"Louisiana"	"22"	38954
	"63 years"	"63"	"2007"	"2007"	"Maine"	"23"	14631
	"63 years"	"63"	"2007"	"2007"	"Maryland"	"24"	50044
	"63 years"	"63"	"2007"	"2007"	"Massachusetts"	"25"	58175
	"63 years"	"63"	"2007"	"2007"	"Michigan"	"26"	91927
	"63 years"	"63"	"2007"	"2007"	"Minnesota"	"27"	43737
	"63 years"	"63"	"2007"	"2007"	"Mississippi"	"28"	26502
	"63 years"	"63"	"2007"	"2007"	"Missouri"	"29"	55980
	"63 years"	"63"	"2007"	"2007"	"Montana"	"30"	10004
	"63 years"	"63"	"2007"	"2007"	"Nebraska"	"31"	15335
	"63 years"	"63"	"2007"	"2007"	"Nevada"	"32"	25475
	"63 years"	"63"	"2007"	"2007"	"New Hampshire"	"33"	12941
	"63 years"	"63"	"2007"	"2007"	"New Jersey"	"34"	76593
	"63 years"	"63"	"2007"	"2007"	"New Mexico"	"35"	18945
	"63 years"	"63"	"2007"	"2007"	"New York"	"36"	167286
	"63 years"	"63"	"2007"	"2007"	"North Carolina"	"37"	88266
	"63 years"	"63"	"2007"	"2007"	"North Dakota"	"38"	5741
	"63 years"	"63"	"2007"	"2007"	"Ohio"	"39"	102713
	"63 years"	"63"	"2007"	"2007"	"Oklahoma"	"40"	34852
	"63 years"	"63"	"2007"	"2007"	"Oregon"	"41"	37424
	"63 years"	"63"	"2007"	"2007"	"Pennsylvania"	"42"	121234
	"63 years"	"63"	"2007"	"2007"	"Rhode Island"	"44"	9505
	"63 years"	"63"	"2007"	"2007"	"South Carolina"	"45"	46750
	"63 years"	"63"	"2007"	"2007"	"South Dakota"	"46"	7254
	"63 years"	"63"	"2007"	"2007"	"Tennessee"	"47"	61308
	"63 years"	"63"	"2007"	"2007"	"Texas"	"48"	188535
	"63 years"	"63"	"2007"	"2007"	"Utah"	"49"	17793
	"63 years"	"63"	"2007"	"2007"	"Vermont"	"50"	6536
	"63 years"	"63"	"2007"	"2007"	"Virginia"	"51"	70400
	"63 years"	"63"	"2007"	"2007"	"Washington"	"53"	60267
	"63 years"	"63"	"2007"	"2007"	"West Virginia"	"54"	19404
	"63 years"	"63"	"2007"	"2007"	"Wisconsin"	"55"	49430
	"63 years"	"63"	"2007"	"2007"	"Wyoming"	"56"	5112
	"63 years"	"63"	"2008"	"2008"	"Alabama"	"01"	45791
	"63 years"	"63"	"2008"	"2008"	"Alaska"	"02"	5489
	"63 years"	"63"	"2008"	"2008"	"Arizona"	"04"	61270
	"63 years"	"63"	"2008"	"2008"	"Arkansas"	"05"	29002
	"63 years"	"63"	"2008"	"2008"	"California"	"06"	297419
	"63 years"	"63"	"2008"	"2008"	"Colorado"	"08"	42009
	"63 years"	"63"	"2008"	"2008"	"Connecticut"	"09"	32669
	"63 years"	"63"	"2008"	"2008"	"Delaware"	"10"	8894
	"63 years"	"63"	"2008"	"2008"	"District of Columbia"	"11"	5037
	"63 years"	"63"	"2008"	"2008"	"Florida"	"12"	202013
	"63 years"	"63"	"2008"	"2008"	"Georgia"	"13"	79492
	"63 years"	"63"	"2008"	"2008"	"Hawaii"	"15"	14242
	"63 years"	"63"	"2008"	"2008"	"Idaho"	"16"	14129
	"63 years"	"63"	"2008"	"2008"	"Illinois"	"17"	104961
	"63 years"	"63"	"2008"	"2008"	"Indiana"	"18"	56684
	"63 years"	"63"	"2008"	"2008"	"Iowa"	"19"	26707
	"63 years"	"63"	"2008"	"2008"	"Kansas"	"20"	23577
	"63 years"	"63"	"2008"	"2008"	"Kentucky"	"21"	40787
	"63 years"	"63"	"2008"	"2008"	"Louisiana"	"22"	40230
	"63 years"	"63"	"2008"	"2008"	"Maine"	"23"	14535
	"63 years"	"63"	"2008"	"2008"	"Maryland"	"24"	51382
	"63 years"	"63"	"2008"	"2008"	"Massachusetts"	"25"	58554
	"63 years"	"63"	"2008"	"2008"	"Michigan"	"26"	90663
	"63 years"	"63"	"2008"	"2008"	"Minnesota"	"27"	43827
	"63 years"	"63"	"2008"	"2008"	"Mississippi"	"28"	26451
	"63 years"	"63"	"2008"	"2008"	"Missouri"	"29"	55115
	"63 years"	"63"	"2008"	"2008"	"Montana"	"30"	10226
	"63 years"	"63"	"2008"	"2008"	"Nebraska"	"31"	14899
	"63 years"	"63"	"2008"	"2008"	"Nevada"	"32"	26023
	"63 years"	"63"	"2008"	"2008"	"New Hampshire"	"33"	12881
	"63 years"	"63"	"2008"	"2008"	"New Jersey"	"34"	77218
	"63 years"	"63"	"2008"	"2008"	"New Mexico"	"35"	19873
	"63 years"	"63"	"2008"	"2008"	"New York"	"36"	173275
	"63 years"	"63"	"2008"	"2008"	"North Carolina"	"37"	89345
	"63 years"	"63"	"2008"	"2008"	"North Dakota"	"38"	5703
	"63 years"	"63"	"2008"	"2008"	"Ohio"	"39"	102430
	"63 years"	"63"	"2008"	"2008"	"Oklahoma"	"40"	34658
	"63 years"	"63"	"2008"	"2008"	"Oregon"	"41"	37931
	"63 years"	"63"	"2008"	"2008"	"Pennsylvania"	"42"	117819
	"63 years"	"63"	"2008"	"2008"	"Rhode Island"	"44"	9680
	"63 years"	"63"	"2008"	"2008"	"South Carolina"	"45"	48056
	"63 years"	"63"	"2008"	"2008"	"South Dakota"	"46"	6948
	"63 years"	"63"	"2008"	"2008"	"Tennessee"	"47"	62134
	"63 years"	"63"	"2008"	"2008"	"Texas"	"48"	193418
	"63 years"	"63"	"2008"	"2008"	"Utah"	"49"	17427
	"63 years"	"63"	"2008"	"2008"	"Vermont"	"50"	6711
	"63 years"	"63"	"2008"	"2008"	"Virginia"	"51"	71794
	"63 years"	"63"	"2008"	"2008"	"Washington"	"53"	61592
	"63 years"	"63"	"2008"	"2008"	"West Virginia"	"54"	19614
	"63 years"	"63"	"2008"	"2008"	"Wisconsin"	"55"	49106
	"63 years"	"63"	"2008"	"2008"	"Wyoming"	"56"	5173
	"64 years"	"64"	"2000"	"2000"	"Alabama"	"01"	36337
	"64 years"	"64"	"2000"	"2000"	"Alaska"	"02"	2933
	"64 years"	"64"	"2000"	"2000"	"Arizona"	"04"	39529
	"64 years"	"64"	"2000"	"2000"	"Arkansas"	"05"	22647
	"64 years"	"64"	"2000"	"2000"	"California"	"06"	211387
	"64 years"	"64"	"2000"	"2000"	"Colorado"	"08"	26657
	"64 years"	"64"	"2000"	"2000"	"Connecticut"	"09"	24417
	"64 years"	"64"	"2000"	"2000"	"Delaware"	"10"	6104
	"64 years"	"64"	"2000"	"2000"	"District of Columbia"	"11"	3944
	"64 years"	"64"	"2000"	"2000"	"Florida"	"12"	145748
	"64 years"	"64"	"2000"	"2000"	"Georgia"	"13"	53068
	"64 years"	"64"	"2000"	"2000"	"Hawaii"	"15"	8584
	"64 years"	"64"	"2000"	"2000"	"Idaho"	"16"	8673
	"64 years"	"64"	"2000"	"2000"	"Illinois"	"17"	86403
	"64 years"	"64"	"2000"	"2000"	"Indiana"	"18"	43908
	"64 years"	"64"	"2000"	"2000"	"Iowa"	"19"	22807
	"64 years"	"64"	"2000"	"2000"	"Kansas"	"20"	18768
	"64 years"	"64"	"2000"	"2000"	"Kentucky"	"21"	31741
	"64 years"	"64"	"2000"	"2000"	"Louisiana"	"22"	31523
	"64 years"	"64"	"2000"	"2000"	"Maine"	"23"	10539
	"64 years"	"64"	"2000"	"2000"	"Maryland"	"24"	36910
	"64 years"	"64"	"2000"	"2000"	"Massachusetts"	"25"	44478
