"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	18	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	23	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	12	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	26	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	29	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	30	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	31	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	30	Not Applicable	Not Applicable
	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	37	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	21	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	33	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	28	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	50	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	36	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	37	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	38	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	38	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	37	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	35	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	35	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	53	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	59	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	39	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	47	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	52	Not Applicable	Not Applicable
	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	51	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	11	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	10	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	13	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	10	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	12	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	19	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	18	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	28	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	24	Not Applicable	Not Applicable
	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	26	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	21	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	15	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	20	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	23	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	22	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	29	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	24	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	28	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	29	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	18	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	29	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	20	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	31	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	27	Not Applicable	Not Applicable
	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	26	Not Applicable	Not Applicable
