"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	535	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	476	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	72	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	77	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	84	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	102	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	93	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	100	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	85	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	96	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	37	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	137	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	37	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	132	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	37	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	125	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	41	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	126	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	109	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	140	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	112	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	114	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	43	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	116	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	41	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	42	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	53	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	53	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	67	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	57	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	73	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	74	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	74	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	72	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	59	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	50	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	60	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	892	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	958	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	944	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	906	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	977	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	954	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	930	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	969	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	1049	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	1020	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	42	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	1131	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	56	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	1047	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	1089	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	49	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	1088	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	976	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	58	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	1090	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	73	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	985	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	47	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	60	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	33	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	53	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	58	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	57	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	47	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	50	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	56	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	385	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	411	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	388	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	438	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	366	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	477	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	443	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	512	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	524	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	571	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	540	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	608	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	545	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	613	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	578	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	614	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	654	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	49	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	43	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	49	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	47	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	54	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	52	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	64	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	52	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	41	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	33	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	46	Not Applicable	Not Applicable
