"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"80-84 years"	"80-84"	"Utah"	"49"	"White"	"2106-3"	"2010"	"2010"	119	33474	355.5
	"80-84 years"	"80-84"	"Utah"	"49"	"White"	"2106-3"	"2011"	"2011"	97	34177	283.8
	"80-84 years"	"80-84"	"Utah"	"49"	"White"	"2106-3"	"2012"	"2012"	102	34532	295.4
	"80-84 years"	"80-84"	"Utah"	"49"	"White"	"2106-3"	"2013"	"2013"	121	35114	344.6
	"80-84 years"	"80-84"	"Utah"	"49"	"White"	"2106-3"	"2014"	"2014"	109	35489	307.1
	"80-84 years"	"80-84"	"Utah"	"49"	"White"	"2106-3"	"2015"	"2015"	124	36252	342.1
	"80-84 years"	"80-84"	"Utah"	"49"	"White"	"2106-3"	"2016"	"2016"	142	37200	381.7
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2000"	"2000"	68	10857	626.3
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2001"	"2001"	68	11238	605.1
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2002"	"2002"	46	11520	399.3
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2003"	"2003"	58	11680	496.6
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2004"	"2004"	50	12037	415.4
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2005"	"2005"	76	12309	617.4
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2006"	"2006"	83	12495	664.3
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2007"	"2007"	55	12730	432.1
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2008"	"2008"	74	12737	581.0
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2009"	"2009"	57	12604	452.2
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2010"	"2010"	67	12694	527.8
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2011"	"2011"	64	12715	503.3
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2012"	"2012"	65	12741	510.2
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2013"	"2013"	72	12557	573.4
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2014"	"2014"	51	12562	406.0
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2015"	"2015"	56	12605	444.3
	"80-84 years"	"80-84"	"Vermont"	"50"	"White"	"2106-3"	"2016"	"2016"	49	12635	387.8
	"80-84 years"	"80-84"	"Virginia"	"51"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	12	4513	Unreliable
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2000"	"2000"	58	15758	368.1
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2001"	"2001"	51	16198	314.9
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2002"	"2002"	35	16637	210.4
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2003"	"2003"	61	16970	359.5
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2004"	"2004"	41	17265	237.5
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2005"	"2005"	34	17757	191.5
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2006"	"2006"	40	18082	221.2
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2007"	"2007"	48	18330	261.9
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2008"	"2008"	44	18645	236.0
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2009"	"2009"	57	18594	306.6
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2010"	"2010"	47	18754	250.6
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2011"	"2011"	49	18921	259.0
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2012"	"2012"	51	19164	266.1
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2013"	"2013"	48	19571	245.3
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2014"	"2014"	49	19945	245.7
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2015"	"2015"	53	20674	256.4
	"80-84 years"	"80-84"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2016"	"2016"	69	21377	322.8
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2000"	"2000"	446	89204	500.0
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2001"	"2001"	457	94092	485.7
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2002"	"2002"	500	98295	508.7
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2003"	"2003"	483	100649	479.9
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2004"	"2004"	472	103565	455.8
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2005"	"2005"	524	105714	495.7
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2006"	"2006"	482	106688	451.8
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2007"	"2007"	482	106904	450.9
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2008"	"2008"	489	108025	452.7
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2009"	"2009"	589	107961	545.6
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2010"	"2010"	494	108493	455.3
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2011"	"2011"	498	109526	454.7
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2012"	"2012"	495	109868	450.5
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2013"	"2013"	530	110118	481.3
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2014"	"2014"	459	109988	417.3
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2015"	"2015"	512	110803	462.1
	"80-84 years"	"80-84"	"Virginia"	"51"	"White"	"2106-3"	"2016"	"2016"	457	112319	406.9
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	10	4928	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	12	5264	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	14	6321	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	12	6655	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	11	7050	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	17	7502	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	16	7879	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	10	8373	Unreliable
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2000"	"2000"	540	93519	577.4
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2001"	"2001"	519	97665	531.4
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2002"	"2002"	504	100708	500.5
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2003"	"2003"	491	101949	481.6
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2004"	"2004"	488	103921	469.6
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2005"	"2005"	531	104711	507.1
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2006"	"2006"	517	105046	492.2
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2007"	"2007"	460	104588	439.8
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2008"	"2008"	551	103296	533.4
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2009"	"2009"	528	102770	513.8
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2010"	"2010"	472	102653	459.8
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2011"	"2011"	534	103885	514.0
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2012"	"2012"	487	103459	470.7
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2013"	"2013"	494	103178	478.8
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2014"	"2014"	470	102796	457.2
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2015"	"2015"	478	103701	460.9
	"80-84 years"	"80-84"	"Washington"	"53"	"White"	"2106-3"	"2016"	"2016"	480	105086	456.8
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2000"	"2000"	238	36722	648.1
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2001"	"2001"	208	37422	555.8
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2002"	"2002"	219	38483	569.1
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2003"	"2003"	222	39080	568.1
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2004"	"2004"	229	39956	573.1
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2005"	"2005"	263	40732	645.7
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2006"	"2006"	218	41184	529.3
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2007"	"2007"	253	41597	608.2
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2008"	"2008"	294	42438	692.8
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2009"	"2009"	241	41946	574.5
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2010"	"2010"	250	42056	594.4
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2011"	"2011"	263	41614	632.0
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2012"	"2012"	250	40909	611.1
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2013"	"2013"	221	39787	555.5
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2014"	"2014"	254	39144	648.9
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2015"	"2015"	239	39340	607.5
	"80-84 years"	"80-84"	"West Virginia"	"54"	"White"	"2106-3"	"2016"	"2016"	235	39632	593.0
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	"2008"	"2008"	11	2372	Unreliable
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	"2009"	"2009"	10	2425	Unreliable
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	"2011"	"2011"	10	2643	Unreliable
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	"2016"	"2016"	11	3018	Unreliable
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2000"	"2000"	452	102757	439.9
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2001"	"2001"	467	105246	443.7
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2002"	"2002"	474	107181	442.2
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2003"	"2003"	434	108507	400.0
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2004"	"2004"	501	110123	454.9
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2005"	"2005"	497	111640	445.2
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2006"	"2006"	481	111683	430.7
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2007"	"2007"	477	112696	423.3
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2008"	"2008"	497	113440	438.1
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2009"	"2009"	518	113344	457.0
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2010"	"2010"	486	113502	428.2
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2011"	"2011"	528	113937	463.4
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2012"	"2012"	450	113142	397.7
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2013"	"2013"	500	111273	449.3
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2014"	"2014"	519	109410	474.4
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2015"	"2015"	429	108603	395.0
	"80-84 years"	"80-84"	"Wisconsin"	"55"	"White"	"2106-3"	"2016"	"2016"	442	108717	406.6
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2000"	"2000"	65	7705	843.6
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2001"	"2001"	50	7948	629.1
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2002"	"2002"	44	8160	539.2
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2003"	"2003"	41	8477	483.7
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2004"	"2004"	56	8698	643.8
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2005"	"2005"	63	8780	717.5
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2006"	"2006"	71	8755	811.0
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2007"	"2007"	52	8850	587.6
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2008"	"2008"	51	8940	570.5
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2009"	"2009"	62	9163	676.6
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2010"	"2010"	60	9259	648.0
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2011"	"2011"	69	9387	735.1
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2012"	"2012"	60	9662	621.0
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2013"	"2013"	75	9386	799.1
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2014"	"2014"	67	9358	716.0
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2015"	"2015"	58	9383	618.1
	"80-84 years"	"80-84"	"Wyoming"	"56"	"White"	"2106-3"	"2016"	"2016"	55	9300	591.4
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2000"	"2000"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2001"	"2001"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2002"	"2002"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2003"	"2003"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2004"	"2004"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2005"	"2005"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2006"	"2006"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2007"	"2007"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2008"	"2008"	42	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2009"	"2009"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2010"	"2010"	33	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2011"	"2011"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2012"	"2012"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2013"	"2013"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2014"	"2014"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2015"	"2015"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2016"	"2016"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2000"	"2000"	187	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	207	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	206	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	259	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	244	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	253	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	255	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2007"	"2007"	280	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	298	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	324	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2010"	"2010"	331	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	350	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	350	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2013"	"2013"	375	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2014"	"2014"	371	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2015"	"2015"	361	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	352	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2001"	"2001"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2003"	"2003"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2006"	"2006"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2007"	"2007"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2008"	"2008"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2009"	"2009"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2010"	"2010"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2011"	"2011"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2012"	"2012"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2013"	"2013"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2014"	"2014"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2015"	"2015"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Alaska"	"02"	"White"	"2106-3"	"2016"	"2016"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"Black or African American"	"2054-5"	"2013"	"2013"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"Black or African American"	"2054-5"	"2016"	"2016"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	309	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	299	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	393	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	349	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	363	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	409	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	414	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	429	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	462	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	476	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	495	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	498	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	505	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	531	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	520	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	560	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arizona"	"04"	"White"	"2106-3"	"2016"	"2016"	527	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2008"	"2008"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2011"	"2011"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2013"	"2013"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2000"	"2000"	152	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2001"	"2001"	160	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2002"	"2002"	174	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2003"	"2003"	145	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2004"	"2004"	159	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2005"	"2005"	177	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2006"	"2006"	186	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	192	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	236	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	221	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2010"	"2010"	205	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2011"	"2011"	256	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2012"	"2012"	233	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2013"	"2013"	251	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2014"	"2014"	255	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	247	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Arkansas"	"05"	"White"	"2106-3"	"2016"	"2016"	243	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	98	Not Applicable	Not Applicable
