"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	73	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	74	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	78	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	84	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	105	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	102	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	103	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	124	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	152	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2000"	"2000"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2001"	"2001"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2002"	"2002"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2003"	"2003"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2004"	"2004"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2005"	"2005"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2006"	"2006"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2007"	"2007"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2008"	"2008"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2009"	"2009"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2010"	"2010"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2011"	"2011"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2012"	"2012"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2013"	"2013"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2015"	"2015"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"Black or African American"	"2054-5"	"2016"	"2016"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	627	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	693	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	668	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	641	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	640	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	515	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	552	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	496	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	499	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	578	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	522	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	495	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	500	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	486	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	507	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	652	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	759	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2000"	"2000"	78	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2001"	"2001"	88	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	72	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	80	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	60	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2005"	"2005"	63	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2006"	"2006"	59	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	75	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2008"	"2008"	79	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2009"	"2009"	90	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2010"	"2010"	75	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2011"	"2011"	72	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2012"	"2012"	60	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2013"	"2013"	76	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2014"	"2014"	92	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2015"	"2015"	103	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Colorado"	"08"	"White"	"2106-3"	"2016"	"2016"	123	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2000"	"2000"	91	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2001"	"2001"	98	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2002"	"2002"	95	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2003"	"2003"	89	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2004"	"2004"	104	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2005"	"2005"	76	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2006"	"2006"	105	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2007"	"2007"	94	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2008"	"2008"	100	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2009"	"2009"	78	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2010"	"2010"	78	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	98	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2012"	"2012"	80	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2013"	"2013"	94	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2014"	"2014"	70	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2015"	"2015"	94	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Connecticut"	"09"	"White"	"2106-3"	"2016"	"2016"	79	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2000"	"2000"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2001"	"2001"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2002"	"2002"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2003"	"2003"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2004"	"2004"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2005"	"2005"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2006"	"2006"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2007"	"2007"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2008"	"2008"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2009"	"2009"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2010"	"2010"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2011"	"2011"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2012"	"2012"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2013"	"2013"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2014"	"2014"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2015"	"2015"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Delaware"	"10"	"White"	"2106-3"	"2016"	"2016"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2000"	"2000"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2002"	"2002"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2003"	"2003"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2014"	"2014"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2016"	"2016"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"District of Columbia"	"11"	"White"	"2106-3"	"2015"	"2015"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2000"	"2000"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2001"	"2001"	33	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	42	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2009"	"2009"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2010"	"2010"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2012"	"2012"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2013"	"2013"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2014"	"2014"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	75	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"Black or African American"	"2054-5"	"2016"	"2016"	93	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	495	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	463	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	499	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	489	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	437	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	436	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	396	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	402	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	388	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	450	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	452	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	420	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	414	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	472	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	549	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	935	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	987	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2000"	"2000"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2001"	"2001"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2002"	"2002"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2003"	"2003"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2004"	"2004"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2005"	"2005"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2006"	"2006"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2007"	"2007"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2008"	"2008"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2009"	"2009"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2010"	"2010"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2011"	"2011"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2012"	"2012"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2013"	"2013"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2014"	"2014"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2015"	"2015"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2016"	"2016"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2000"	"2000"	119	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2001"	"2001"	117	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2002"	"2002"	106	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2003"	"2003"	101	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2004"	"2004"	105	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2005"	"2005"	109	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2006"	"2006"	114	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2007"	"2007"	105	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2008"	"2008"	143	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2009"	"2009"	122	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2010"	"2010"	131	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2011"	"2011"	125	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2012"	"2012"	99	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2013"	"2013"	118	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2014"	"2014"	122	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2015"	"2015"	177	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	212	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	37	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	37	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	33	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2000"	"2000"	33	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2001"	"2001"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2002"	"2002"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2003"	"2003"	42	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2004"	"2004"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2005"	"2005"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2006"	"2006"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2007"	"2007"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2008"	"2008"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2009"	"2009"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2010"	"2010"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2011"	"2011"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2012"	"2012"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2013"	"2013"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2014"	"2014"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2015"	"2015"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Idaho"	"16"	"White"	"2106-3"	"2016"	"2016"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2000"	"2000"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2001"	"2001"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2002"	"2002"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2003"	"2003"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2004"	"2004"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2005"	"2005"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2006"	"2006"	13	Not Applicable	Not Applicable
