"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"85-89 years"	"85-89"	"Michigan"	"26"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	84	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Michigan"	"26"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	106	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	58	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	58	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	71	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	53	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	63	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	58	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	61	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	59	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	60	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	71	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	49	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	59	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	62	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	70	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Minnesota"	"27"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	75	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	46	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	49	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	61	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	46	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	41	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	46	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	50	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Missouri"	"29"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	47	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Montana"	"30"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	24	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nebraska"	"31"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Hampshire"	"33"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	46	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	57	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	52	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	54	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	46	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	41	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Jersey"	"34"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New Mexico"	"35"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	69	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	57	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	78	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	65	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	77	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	69	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	78	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	62	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	61	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	71	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	67	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	76	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	84	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	80	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	94	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	83	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	25	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	49	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	47	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
