Year,Region,source,Gender.Code,Ethnicity,Education,rural_urban_class,attr,measure1,measure2,scenario,method,min_age,max_age,mean,lower,upper,agr_by,measure3
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,11.7253243046761,11.7253243046761,11.7253243046761,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,9.16760430811017,9.16760430811017,9.16760430811017,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,absolute number,A,GBD,25,150,1.54151276164656,1.54151276164656,1.54151276164656,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,absolute number,A,EPA,25,150,10.4731261738582,10.4731261738582,10.4731261738582,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,absolute number,A,burnett,25,150,7.77707789723816,7.77707789723816,7.77707789723816,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,0.998916690260519,0.998916690260519,0.998916690260519,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,11.969029550951,11.969029550951,11.969029550951,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,7.82259975991758,7.82259975991758,7.82259975991758,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,1.08284405138898,1.08284405138898,1.08284405138898,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,11.774686094333,11.774686094333,11.774686094333,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,large metro,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,8.49762336669568,8.49762336669568,8.49762336669568,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,absolute number,A,GBD,25,150,1.21962935858528,1.21962935858528,1.21962935858528,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,absolute number,A,EPA,25,150,9.33761529556072,9.33761529556072,9.33761529556072,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,absolute number,A,burnett,25,150,7.4292545739025,7.4292545739025,7.4292545739025,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.730056203747138,0.730056203747138,0.730056203747138,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,10.3172409929808,10.3172409929808,10.3172409929808,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.82915345758623,7.82915345758623,7.82915345758623,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,"crude rate per 100,000",A,GBD,25,150,0.773110182901611,0.773110182901611,0.773110182901611,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,10.1415889337108,10.1415889337108,10.1415889337108,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,8.12257595994534,8.12257595994534,8.12257595994534,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,absolute number,A,GBD,25,150,1.27043114555632,1.27043114555632,1.27043114555632,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,absolute number,A,EPA,25,150,9.35212546779938,9.35212546779938,9.35212546779938,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,absolute number,A,burnett,25,150,6.99272361279783,6.99272361279783,6.99272361279783,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,0.911064974561449,0.911064974561449,0.911064974561449,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,10.2354867031958,10.2354867031958,10.2354867031958,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,6.96806433020453,6.96806433020453,6.96806433020453,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,0.913277785804224,0.913277785804224,0.913277785804224,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,10.1611964510436,10.1611964510436,10.1611964510436,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,small-medium metro,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,7.60323921858203,7.60323921858203,7.60323921858203,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,absolute number,A,GBD,25,150,1.14693338134577,1.14693338134577,1.14693338134577,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,absolute number,A,EPA,25,150,8.38463585835156,8.38463585835156,8.38463585835156,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,absolute number,A,burnett,25,150,6.59287423865775,6.59287423865775,6.59287423865775,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.655900462252974,0.655900462252974,0.655900462252974,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,9.60975580778523,9.60975580778523,9.60975580778523,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.43154678879352,7.43154678879352,7.43154678879352,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,"crude rate per 100,000",A,GBD,25,150,0.647811903257796,0.647811903257796,0.647811903257796,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,9.39321452833564,9.39321452833564,9.39321452833564,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,7.64631683361221,7.64631683361221,7.64631683361221,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,absolute number,A,GBD,25,150,1.19433579525149,1.19433579525149,1.19433579525149,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,absolute number,A,EPA,25,150,8.41235269790192,8.41235269790192,8.41235269790192,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,absolute number,A,burnett,25,150,6.2378522374915,6.2378522374915,6.2378522374915,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,0.848928403559378,0.848928403559378,0.848928403559378,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,9.50191093982104,9.50191093982104,9.50191093982104,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,6.66761312101974,6.66761312101974,6.66761312101974,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,0.791140563820362,0.791140563820362,0.791140563820362,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,9.42511617309142,9.42511617309142,9.42511617309142,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,non metro,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,7.26943976551851,7.26943976551851,7.26943976551851,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,absolute number,A,GBD,25,150,1.3571172701041,1.3571172701041,1.3571172701041,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,absolute number,A,EPA,25,150,9.86722793197539,9.86722793197539,9.86722793197539,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,absolute number,A,burnett,25,150,7.81429417026692,7.81429417026692,7.81429417026692,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,0.795784831956966,0.795784831956966,0.795784831956966,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,10.6534971406832,10.6534971406832,10.6534971406832,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,8.05277626065935,8.05277626065935,8.05277626065935,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"crude rate per 100,000",A,GBD,25,150,0.85256038402078,0.85256038402078,0.85256038402078,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,10.5219548142627,10.5219548142627,10.5219548142627,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,8.35283345624351,8.35283345624351,8.35283345624351,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,absolute number,A,GBD,25,150,1.40541406053752,1.40541406053752,1.40541406053752,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,absolute number,A,EPA,25,150,9.88254308123772,9.88254308123772,9.88254308123772,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,absolute number,A,burnett,25,150,7.35269376713279,7.35269376713279,7.35269376713279,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,0.979256843925157,0.979256843925157,0.979256843925157,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,10.5995992487754,10.5995992487754,10.5995992487754,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,7.17582018862043,7.17582018862043,7.17582018862043,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,0.998825783127474,0.998825783127474,0.998825783127474,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,10.5377903497741,10.5377903497741,10.5377903497741,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",666,All,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,7.80047738487069,7.80047738487069,7.80047738487069,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,absolute number,A,GBD,25,150,1.30741547233174,1.30741547233174,1.30741547233174,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,absolute number,A,EPA,25,150,11.3171499950666,11.3171499950666,11.3171499950666,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,absolute number,A,burnett,25,150,8.84028257385284,8.84028257385284,8.84028257385284,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.49496512514242,1.49496512514242,1.49496512514242,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,11.5294877334078,11.5294877334078,11.5294877334078,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,8.61776483512868,8.61776483512868,8.61776483512868,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,"crude rate per 100,000",A,GBD,25,150,1.32745946366519,1.32745946366519,1.32745946366519,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,11.3441064176339,11.3441064176339,11.3441064176339,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,8.85276421546066,8.85276421546066,8.85276421546066,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,absolute number,A,GBD,25,150,1.44395256762683,1.44395256762683,1.44395256762683,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,absolute number,A,EPA,25,150,11.3166202511396,11.3166202511396,11.3166202511396,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,absolute number,A,burnett,25,150,8.14550004403284,8.14550004403284,8.14550004403284,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,1.53993513870358,1.53993513870358,1.53993513870358,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,11.4434373377665,11.4434373377665,11.4434373377665,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,7.59980482749537,7.59980482749537,7.59980482749537,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,1.4676534355485,1.4676534355485,1.4676534355485,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,11.3434578273748,11.3434578273748,11.3434578273748,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,large metro,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,8.14399499689763,8.14399499689763,8.14399499689763,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,absolute number,A,GBD,25,150,1.04811133952931,1.04811133952931,1.04811133952931,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,absolute number,A,EPA,25,150,9.89495971649561,9.89495971649561,9.89495971649561,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,absolute number,A,burnett,25,150,7.88467193934204,7.88467193934204,7.88467193934204,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.26010695116365,1.26010695116365,1.26010695116365,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,10.0987664812907,10.0987664812907,10.0987664812907,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.6812420539279,7.6812420539279,7.6812420539279,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,"crude rate per 100,000",A,GBD,25,150,1.12617357419004,1.12617357419004,1.12617357419004,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,9.98296166083787,9.98296166083787,9.98296166083787,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,7.93736912875208,7.93736912875208,7.93736912875208,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,absolute number,A,GBD,25,150,1.16841530016531,1.16841530016531,1.16841530016531,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,absolute number,A,EPA,25,150,9.88982274949895,9.88982274949895,9.88982274949895,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,absolute number,A,burnett,25,150,7.34523604727767,7.34523604727767,7.34523604727767,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,1.29526278307767,1.29526278307767,1.29526278307767,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,10.0229953120627,10.0229953120627,10.0229953120627,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,6.83582688376052,6.83582688376052,6.83582688376052,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,1.25406370684885,1.25406370684885,1.25406370684885,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,9.97114392795836,9.97114392795836,9.97114392795836,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,small-medium metro,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,7.358798332791,7.358798332791,7.358798332791,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,absolute number,A,GBD,25,150,0.909431275737158,0.909431275737158,0.909431275737158,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,absolute number,A,EPA,25,150,9.04090621341829,9.04090621341829,9.04090621341829,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,absolute number,A,burnett,25,150,7.26710246266273,7.26710246266273,7.26710246266273,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.18296562359994,1.18296562359994,1.18296562359994,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,9.39703532930388,9.39703532930388,9.39703532930388,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.27630012828261,7.27630012828261,7.27630012828261,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,"crude rate per 100,000",A,GBD,25,150,1.06042028207964,1.06042028207964,1.06042028207964,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,"crude rate per 100,000",A,EPA,25,150,9.26923089612203,9.26923089612203,9.26923089612203,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,Deaths,"crude rate per 100,000",A,burnett,25,150,7.4716004925649,7.4716004925649,7.4716004925649,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,absolute number,A,GBD,25,150,1.03133048148456,1.03133048148456,1.03133048148456,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,absolute number,A,EPA,25,150,9.03790723451977,9.03790723451977,9.03790723451977,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,absolute number,A,burnett,25,150,6.84977012094581,6.84977012094581,6.84977012094581,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,GBD,25,150,1.23509462995481,1.23509462995481,1.23509462995481,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,EPA,25,150,9.30148708122545,9.30148708122545,9.30148708122545,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,"age-adjusted rate per 100,000",A,burnett,25,150,6.49465414113743,6.49465414113743,6.49465414113743,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,"crude rate per 100,000",A,GBD,25,150,1.20050720390802,1.20050720390802,1.20050720390802,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,"crude rate per 100,000",A,EPA,25,150,9.25236235465834,9.25236235465834,9.25236235465834,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,non metro,attributable,YLL,"crude rate per 100,000",A,burnett,25,150,6.99346419297626,6.99346419297626,6.99346419297626,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,absolute number,A,GBD,25,150,1.12974431484457,1.12974431484457,1.12974431484457,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,absolute number,A,EPA,25,150,10.3099385263535,10.3099385263535,10.3099385263535,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,absolute number,A,burnett,25,150,8.15563816724279,8.15563816724279,8.15563816724279,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,GBD,25,150,1.33995334707406,1.33995334707406,1.33995334707406,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,EPA,25,150,10.3877293900472,10.3877293900472,10.3877293900472,nation,proportion of disparity to lower educational attainment
2014,United States,National Vital Statistics System,All genders,"All, All Origins",4-year college graduate or higher,All,attributable,Deaths,"age-adjusted rate per 100,000",A,burnett,25,150,7.83063917969483,7.83063917969483,7.83063917969483,nation,proportion of disparity to lower educational attainment
